Garage Id;Nom actuel;Nouveau nom;;Adresse postale;cp;Code postal;Ville;Langue;Miroir;Etabl. de rattachement;Date démarrage abonnement;SETUP;Date de paiement;Prix;MAINTENANCE;Date;Prix;VÉHICULE NEUF;Date;Prix;VÉHICULE D'OCCASION;Date;Prix;CONTRÔLE TECHNIQUE;Date;Prix;PROJET D'ACHAT;Date;Prix;ANALYTICS;Date;Prix;E-RÉPUTATION;Date;Prix;AUTOMATION;Date;Inclus;Prix;Prix unitaire;X-LEADS;Date;Inclus;Prix;Prix Unitaire;Prix mobile par minutes;COACHING;Date;Prix;CONNECT;Date;Prix;UTILISATEURS;Inclus;Prix unitaire;CONTACTS;Facturation par tranche de 100;Prix unitaire;Inclus;Marques certificats;Performance Manager;Business Dev;Tags
604fc0dfa0a0310003bdb6bc;(AutoSécurité) Auto Controle Jarlot - Morlaix;[Inactif] (AutoSécurité) Auto Controle Jarlot - Morlaix;;411 Rue de Sablé;72700;Allonnes;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb6bd;(AutoSécurité) Auto Controle Ronan Pensec - Plouhinec;[Inactif] (AutoSécurité) Auto Controle Ronan Pensec - Plouhinec;;90 Rue De Bonnetable;72000;Le Mans;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb6be;(AutoSécurité) Auto Controle De L 'Aulne - Pleyben;[Inactif] (AutoSécurité) Auto Controle De L 'Aulne - Pleyben;;181 Avenue Félix Geneslay;72100;Le Mans;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb6c0;(AutoSécurité) Controle Automobile De Chateaulin - Chateaulin;[Inactif] (AutoSécurité) Controle Automobile De Chateaulin - Chateaulin;;284 Avenue Bollée;72000;Le Mans;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb6c1;(AutoSécurité) Auto Controle Jarlot - St Martin Des Champs;[Inactif] (AutoSécurité) Auto Controle Jarlot - St Martin Des Champs;;266 Boulevard Carnot;72000;Le Mans;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;AutoSécurité;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb6c3;(AutoSécurité) Controle Auto De Quimper - Quimper;[Inactif] (AutoSécurité) Controle Auto De Quimper - Quimper;;Z.a. du ruisseau;72250;Parigné-l'Évêque;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;AutoSécurité;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb6c5;(AutoSécurité) Auto Controle Ronan Pensec - Scaer;[Inactif] (AutoSécurité) Auto Controle Ronan Pensec - Scaer;;Les Hunaudières;72230;Ruaudin;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;AutoSécurité;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb6cf;(AutoSécurité) Controle Automobile Lamartine - Pont St Esprit;[Inactif] (AutoSécurité) Controle Automobile Lamartine - Pont St Esprit;;43 Avenue du Général de Gaulle;92360;Meudon;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb6d7;(AutoSécurité) Sarl Verif'auto - Saint Laurent Des Arbres;[Inactif] (AutoSécurité) Sarl Verif'auto - Saint Laurent Des Arbres;;6 Avenue Evariste Gallois;91420;Morangis;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb6e3;(AutoSécurité) Sas E.i.c.t. - Villeneuve Tolosane;[Inactif] (AutoSécurité) Sas E.i.c.t. - Villeneuve Tolosane;;37 Rue Charles de Gaulle;94140;Alfortville;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;AutoSécurité;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb706;(AutoSécurité) Centre De Controle Technique De Gradignan - Gradignan;[Inactif] (AutoSécurité) Centre De Controle Technique De Gradignan - Gradignan;;3 Avenue Paul Maintenant;91100;Corbeil-Essonnes;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb71d;(AutoSécurité) Auto Bilan Dolois - Dol De Bretagne;[Inactif] (AutoSécurité) Auto Bilan Dolois - Dol De Bretagne;;50 Avenue Pierre Brossolette;91380;Chilly-Mazarin;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb725;(AutoSécurité) Auto Bilan Tinteniac - Tinteniac;[Inactif] (AutoSécurité) Auto Bilan Tinteniac - Tinteniac;;26 Route de Caen;14400;Bayeux;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;AutoSécurité;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb746;(AutoSécurité) Controle Auto Du Messidor - Vizille;[Inactif] (AutoSécurité) Controle Auto Du Messidor - Vizille;;18 Rue des Rosiéristes;69410;Champagne-au-Mont-d'Or;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;AutoSécurité;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb7b1;(AutoSécurité) C.t.a Maine Et Loire - Cholet;[Inactif] (AutoSécurité) C.t.a Maine Et Loire - Cholet;;271 Rue Camille Desmoulins;69400;Villefranche-sur-Saône;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;AutoSécurité;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb7d2;(AutoSécurité) C. C. T. A - Maxeville;[Inactif] (AutoSécurité) C. C. T. A - Maxeville;;142 Avenue Charles de Gaulle;69160;Tassin-la-Demi-Lune;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;AutoSécurité;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb7e6;(AutoSécurité) Controle Technique Reguinois - Reguiny;[Inactif] (AutoSécurité) Controle Technique Reguinois - Reguiny;;655 Route De Lyon;1960;Péronnas;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb7f4;(AutoSécurité) Auto Bilan Woippy - Woippy;[Inactif] (AutoSécurité) Auto Bilan Woippy - Woippy;;97 Avenue Amédée Mercier;1000;Bourg-en-Bresse;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb7f7;(AutoSécurité) Auto Controle Luzy - Luzy;[Inactif] (AutoSécurité) Auto Controle Luzy - Luzy;;114 Route de Lyon;3400;Yzeure;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb80f;(AutoSécurité) Roncq Controle Automobile - Roncq;[Inactif] (AutoSécurité) Roncq Controle Automobile - Roncq;;Route Nationale 7 Centre Cial Leclerc - À Côté De Norauto;3000;Avermes;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
604fc0dfa0a0310003bdb858;(AutoSécurité) Auto Controle Saint Martin - Perpignan;[Inactif] (AutoSécurité) Auto Controle Saint Martin - Perpignan;;101 Rue de la Délivrande;14000;Caen;Français (France);Non;Non renseigné;11/03/2021;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;Non renseigné;9,44;Oui;Non renseigné;0;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Non;Non renseigné;Non renseigné;Oui;1;0;Oui;Non;0;0;Sécuritest;Invalide;oguillemot@custeed.com;Non renseigné
